game_id,play_id,passer_player_name,epa,cpoe,desc
1046,14646,Kenny Pickett,-0.538,6.93,demo play
1047,14647,Trevor Lawrence,2.782,-8.35,demo play
1048,14648,Tua Tagovailoa,1.685,-4.67,demo play
1049,14649,Trevor Lawrence,1.276,6.9,demo play
1050,14650,Kenny Pickett,-1.27,4.7,demo play
1051,14651,Kenny Pickett,0.285,3.86,demo play
1052,14652,Tua Tagovailoa,3.804,-2.56,demo play
1053,14653,Joe Burrow,1.139,-5.41,demo play
1054,14654,Kenny Pickett,1.003,2.11,demo play
1055,14655,Justin Herbert,0.874,-4.46,demo play
1056,14656,Jalen Hurts,1.301,0.19,demo play
1057,14657,Jalen Hurts,-1.174,-9.44,demo play
1058,14658,Joe Burrow,-0.013,5.84,demo play
1059,14659,Josh Allen,1.208,-11.41,demo play
1060,14660,Josh Allen,-0.233,-4.38,demo play
1061,14661,Joe Burrow,2.366,-0.1,demo play
1062,14662,Tua Tagovailoa,2.763,2.48,demo play
1063,14663,Jalen Hurts,-2.532,6.31,demo play
1064,14664,Josh Allen,-1.091,-6.17,demo play
1065,14665,Kirk Cousins,0.166,-8.21,demo play
1066,14666,Josh Allen,0.424,-1.65,demo play
1067,14667,Trevor Lawrence,2.376,16.14,demo play
1068,14668,Josh Allen,1.268,0.02,demo play
1069,14669,Kenny Pickett,-0.915,3.96,demo play
1070,14670,Trevor Lawrence,0.785,1.25,demo play
1071,14671,Kenny Pickett,1.298,-7.85,demo play
1072,14672,Aaron Rodgers,-0.364,4.2,demo play
1073,14673,Justin Herbert,1.251,-6.58,demo play
1074,14674,Kirk Cousins,-0.007,0.54,demo play
1075,14675,Patrick Mahomes,-0.669,4.54,demo play
1076,14676,Jalen Hurts,-1.602,-5.83,demo play
1077,14677,Joe Burrow,1.022,1.67,demo play
1078,14678,Trevor Lawrence,2.981,-3.33,demo play
1079,14679,Joe Burrow,2.385,5.24,demo play
1080,14680,Kenny Pickett,1.235,0.76,demo play
1081,14681,Josh Allen,2.042,-10.45,demo play
1082,14682,Jalen Hurts,0.424,9.37,demo play
1083,14683,Kirk Cousins,1.431,9.33,demo play
1084,14684,Patrick Mahomes,-0.907,7.78,demo play
1085,14685,Trevor Lawrence,2.824,5.8,demo play
1086,14686,Kirk Cousins,0.884,-1.85,demo play
1087,14687,Aaron Rodgers,0.979,2.71,demo play
1088,14688,Tua Tagovailoa,2.383,-4.6,demo play
1089,14689,Jalen Hurts,0.923,-4.22,demo play
1090,14690,Patrick Mahomes,-0.556,1.06,demo play
1091,14691,Tua Tagovailoa,3.205,1.79,demo play
1092,14692,Kirk Cousins,2.47,2.32,demo play
1093,14693,Trevor Lawrence,2.98,3.76,demo play
1094,14694,Tua Tagovailoa,0.842,-5.82,demo play
1095,14695,Kirk Cousins,-0.394,-4.73,demo play
1096,14696,Josh Allen,-2.261,-7.76,demo play
1097,14697,Aaron Rodgers,-0.956,2.26,demo play
1098,14698,Tua Tagovailoa,1.712,1.03,demo play
1099,14699,Kirk Cousins,0.834,5.17,demo play
1100,14700,Josh Allen,0.945,-2.16,demo play
1101,14701,Lamar Jackson,1.779,5.89,demo play
1102,14702,Kirk Cousins,-0.001,-1.1,demo play
1103,14703,Kirk Cousins,-0.476,1.9,demo play
1104,14704,Lamar Jackson,2.075,-1.6,demo play
1105,14705,Justin Herbert,-0.108,1.93,demo play
1106,14706,Lamar Jackson,1.414,-6.2,demo play
1107,14707,Aaron Rodgers,1.806,-0.13,demo play
1108,14708,Trevor Lawrence,2.679,-1.54,demo play
1109,14709,Justin Herbert,3.58,0.67,demo play
1110,14710,Patrick Mahomes,-1.17,-2.29,demo play
1111,14711,Jalen Hurts,-0.102,9.17,demo play
1112,14712,Tua Tagovailoa,2.215,-0.07,demo play
1113,14713,Justin Herbert,2.791,-7.21,demo play
1114,14714,Justin Herbert,-0.275,6.55,demo play
1115,14715,Kenny Pickett,1.941,4.98,demo play
1116,14716,Aaron Rodgers,-1.336,2.7,demo play
1117,14717,Josh Allen,0.249,6.1,demo play
1118,14718,Lamar Jackson,1.912,3.8,demo play
1119,14719,Aaron Rodgers,-0.092,6.39,demo play
1120,14720,Josh Allen,-0.331,-4.22,demo play
1121,14721,Aaron Rodgers,0.607,-1.64,demo play
1122,14722,Trevor Lawrence,1.65,-2.66,demo play
1123,14723,Justin Herbert,0.882,-4.09,demo play
1124,14724,Tua Tagovailoa,1.262,2.0,demo play
1125,14725,Lamar Jackson,2.231,1.82,demo play
1126,14726,Kenny Pickett,0.207,-1.58,demo play
1127,14727,Josh Allen,0.029,-0.16,demo play
1128,14728,Justin Herbert,0.339,4.47,demo play
1129,14729,Patrick Mahomes,2.555,1.78,demo play
1130,14730,Tua Tagovailoa,3.219,1.59,demo play
1131,14731,Trevor Lawrence,1.817,3.82,demo play
1132,14732,Jalen Hurts,-0.622,-5.73,demo play
1133,14733,Jalen Hurts,1.655,4.89,demo play
1134,14734,Tua Tagovailoa,1.978,2.91,demo play
1135,14735,Lamar Jackson,1.013,-0.87,demo play
1136,14736,Kenny Pickett,1.657,-1.0,demo play
1137,14737,Kenny Pickett,1.129,7.47,demo play
1138,14738,Lamar Jackson,1.296,-0.59,demo play
1139,14739,Lamar Jackson,2.203,-4.38,demo play
1140,14740,Kenny Pickett,1.196,1.62,demo play
1141,14741,Lamar Jackson,4.248,5.62,demo play
1142,14742,Trevor Lawrence,1.824,1.92,demo play
1143,14743,Kenny Pickett,-1.721,3.56,demo play
1144,14744,Josh Allen,2.117,5.08,demo play
1145,14745,Kenny Pickett,0.949,5.6,demo play
1146,14746,Joe Burrow,2.21,-0.95,demo play
1147,14747,Kirk Cousins,4.008,4.09,demo play
1148,14748,Jalen Hurts,-0.12,-8.24,demo play
1149,14749,Jalen Hurts,-0.917,-1.36,demo play
1150,14750,Kenny Pickett,1.672,0.51,demo play
1151,14751,Kirk Cousins,-0.813,0.74,demo play
1152,14752,Jalen Hurts,-0.224,-2.97,demo play
1153,14753,Patrick Mahomes,0.408,0.36,demo play
1154,14754,Josh Allen,-0.819,6.2,demo play
1155,14755,Lamar Jackson,1.849,-1.65,demo play
1156,14756,Jalen Hurts,-1.391,-3.65,demo play
1157,14757,Joe Burrow,1.265,-7.53,demo play
1158,14758,Tua Tagovailoa,1.083,10.88,demo play
1159,14759,Aaron Rodgers,0.233,12.62,demo play
1160,14760,Tua Tagovailoa,1.601,12.85,demo play
1161,14761,Jalen Hurts,1.826,-8.76,demo play
1162,14762,Joe Burrow,1.475,-0.06,demo play
1163,14763,Tua Tagovailoa,2.166,0.17,demo play
1164,14764,Aaron Rodgers,0.603,3.88,demo play
1165,14765,Tua Tagovailoa,3.749,-12.31,demo play
1166,14766,Kirk Cousins,2.211,-2.8,demo play
1167,14767,Kirk Cousins,2.006,1.5,demo play
1168,14768,Trevor Lawrence,2.425,-2.43,demo play
1169,14769,Lamar Jackson,2.28,6.12,demo play
1170,14770,Jalen Hurts,-0.051,-3.91,demo play
1171,14771,Trevor Lawrence,1.919,8.8,demo play
1172,14772,Josh Allen,0.596,7.07,demo play
1173,14773,Josh Allen,1.759,4.97,demo play
1174,14774,Jalen Hurts,-1.612,0.97,demo play
1175,14775,Josh Allen,-0.042,-4.25,demo play
1176,14776,Josh Allen,0.868,6.09,demo play
1177,14777,Jalen Hurts,2.16,-0.98,demo play
1178,14778,Justin Herbert,3.047,9.76,demo play
1179,14779,Kirk Cousins,0.083,4.53,demo play
1180,14780,Justin Herbert,0.811,-2.37,demo play
1181,14781,Kirk Cousins,0.693,2.74,demo play
1182,14782,Jalen Hurts,1.987,11.34,demo play
1183,14783,Justin Herbert,2.028,2.92,demo play
1184,14784,Joe Burrow,1.669,1.92,demo play
1185,14785,Jalen Hurts,0.407,-5.48,demo play
1186,14786,Tua Tagovailoa,2.803,-2.92,demo play
1187,14787,Aaron Rodgers,0.569,0.49,demo play
1188,14788,Justin Herbert,2.378,-3.17,demo play
1189,14789,Patrick Mahomes,-0.815,1.86,demo play
1190,14790,Jalen Hurts,0.256,-7.91,demo play
1191,14791,Patrick Mahomes,1.023,-0.03,demo play
1192,14792,Lamar Jackson,2.711,9.27,demo play
1193,14793,Patrick Mahomes,-1.788,1.14,demo play
1194,14794,Joe Burrow,0.233,-0.39,demo play
1195,14795,Jalen Hurts,-1.976,-1.12,demo play
1196,14796,Tua Tagovailoa,2.726,7.54,demo play
1197,14797,Kirk Cousins,2.254,0.77,demo play
1198,14798,Joe Burrow,0.222,-3.45,demo play
1199,14799,Lamar Jackson,3.338,-2.4,demo play
1000,14800,Aaron Rodgers,0.921,0.22,demo play
1001,14801,Jalen Hurts,-2.18,-2.24,demo play
1002,14802,Joe Burrow,-0.754,4.13,demo play
1003,14803,Kenny Pickett,1.068,2.55,demo play
1004,14804,Kirk Cousins,0.831,0.72,demo play
1005,14805,Josh Allen,-1.101,7.1,demo play
1006,14806,Kenny Pickett,1.856,-3.0,demo play
1007,14807,Justin Herbert,2.549,-7.33,demo play
1008,14808,Trevor Lawrence,3.2,-2.08,demo play
1009,14809,Jalen Hurts,0.105,-9.75,demo play
1010,14810,Lamar Jackson,-0.298,-0.44,demo play
1011,14811,Justin Herbert,1.455,-2.16,demo play
1012,14812,Kirk Cousins,2.593,-0.52,demo play
1013,14813,Kirk Cousins,1.301,0.06,demo play
1014,14814,Jalen Hurts,0.009,3.19,demo play
1015,14815,Tua Tagovailoa,-1.811,-5.24,demo play
1016,14816,Joe Burrow,0.506,-7.0,demo play
1017,14817,Justin Herbert,3.907,-0.98,demo play
1018,14818,Aaron Rodgers,0.839,-4.25,demo play
1019,14819,Jalen Hurts,1.139,-6.98,demo play
1020,14820,Kirk Cousins,1.311,-4.79,demo play
1021,14821,Trevor Lawrence,1.652,2.55,demo play
1022,14822,Jalen Hurts,0.623,-1.29,demo play
1023,14823,Joe Burrow,1.857,5.13,demo play
1024,14824,Kenny Pickett,0.269,3.9,demo play
1025,14825,Aaron Rodgers,1.38,-6.56,demo play
1026,14826,Joe Burrow,-0.556,-4.01,demo play
1027,14827,Aaron Rodgers,1.544,4.19,demo play
1028,14828,Kirk Cousins,2.608,3.42,demo play
1029,14829,Aaron Rodgers,2.364,2.22,demo play
1030,14830,Tua Tagovailoa,0.543,-3.99,demo play
1031,14831,Tua Tagovailoa,1.11,-2.65,demo play
1032,14832,Patrick Mahomes,1.676,-2.21,demo play
1033,14833,Lamar Jackson,2.096,7.59,demo play
1034,14834,Tua Tagovailoa,2.744,3.79,demo play
1035,14835,Tua Tagovailoa,0.067,-0.83,demo play
1036,14836,Patrick Mahomes,-0.266,3.01,demo play
1037,14837,Lamar Jackson,0.519,4.18,demo play
1038,14838,Josh Allen,0.501,-3.75,demo play
1039,14839,Kenny Pickett,0.069,0.74,demo play
1040,14840,Aaron Rodgers,-0.919,-4.21,demo play
1041,14841,Kenny Pickett,0.093,-11.04,demo play
1042,14842,Jalen Hurts,-1.28,-5.44,demo play
1043,14843,Aaron Rodgers,0.146,-1.28,demo play
1044,14844,Justin Herbert,0.865,5.71,demo play
1045,14845,Lamar Jackson,0.146,-4.94,demo play
1046,14846,Patrick Mahomes,-1.267,-10.75,demo play
1047,14847,Lamar Jackson,1.588,-6.04,demo play
1048,14848,Aaron Rodgers,0.615,-6.08,demo play
1049,14849,Josh Allen,0.576,-0.28,demo play
1050,14850,Josh Allen,0.1,8.09,demo play
1051,14851,Justin Herbert,1.422,-1.09,demo play
1052,14852,Aaron Rodgers,-0.925,-0.42,demo play
1053,14853,Jalen Hurts,1.756,-0.85,demo play
1054,14854,Trevor Lawrence,1.857,8.55,demo play
1055,14855,Justin Herbert,1.947,-5.48,demo play
1056,14856,Josh Allen,0.899,-2.6,demo play
1057,14857,Kirk Cousins,3.351,-0.4,demo play
1058,14858,Justin Herbert,2.874,-6.58,demo play
1059,14859,Justin Herbert,1.575,-1.92,demo play
1060,14860,Tua Tagovailoa,4.409,5.19,demo play
1061,14861,Patrick Mahomes,0.275,-3.46,demo play
1062,14862,Trevor Lawrence,1.882,-1.47,demo play
1063,14863,Tua Tagovailoa,3.551,-0.68,demo play
1064,14864,Kirk Cousins,0.013,7.54,demo play
1065,14865,Lamar Jackson,1.302,-3.8,demo play
1066,14866,Josh Allen,-0.938,-2.17,demo play
1067,14867,Patrick Mahomes,1.342,2.45,demo play
1068,14868,Kirk Cousins,0.868,2.96,demo play
1069,14869,Josh Allen,0.08,-7.48,demo play
1070,14870,Justin Herbert,2.059,1.8,demo play
1071,14871,Aaron Rodgers,-0.645,6.01,demo play
1072,14872,Trevor Lawrence,1.361,2.27,demo play
1073,14873,Joe Burrow,0.777,-2.19,demo play
1074,14874,Josh Allen,-0.087,0.16,demo play
1075,14875,Patrick Mahomes,-0.671,7.27,demo play
1076,14876,Joe Burrow,-0.043,0.17,demo play
1077,14877,Lamar Jackson,-0.811,-3.22,demo play
1078,14878,Lamar Jackson,0.598,8.33,demo play
1079,14879,Patrick Mahomes,-0.229,0.57,demo play
1080,14880,Trevor Lawrence,2.82,3.07,demo play
1081,14881,Kirk Cousins,1.598,4.36,demo play
1082,14882,Lamar Jackson,1.927,-1.51,demo play
1083,14883,Tua Tagovailoa,1.698,1.87,demo play
1084,14884,Patrick Mahomes,2.551,1.25,demo play
1085,14885,Josh Allen,-1.204,1.84,demo play
1086,14886,Joe Burrow,1.021,-1.82,demo play
1087,14887,Aaron Rodgers,0.993,-2.26,demo play
1088,14888,Justin Herbert,1.28,-0.26,demo play
1089,14889,Justin Herbert,-0.061,-10.62,demo play
1090,14890,Joe Burrow,2.523,1.21,demo play
1091,14891,Lamar Jackson,1.899,-1.42,demo play
1092,14892,Tua Tagovailoa,1.821,1.82,demo play
1093,14893,Trevor Lawrence,1.093,3.2,demo play
1094,14894,Justin Herbert,1.631,-1.24,demo play
1095,14895,Kirk Cousins,-1.544,0.31,demo play
1096,14896,Joe Burrow,2.927,1.86,demo play
1097,14897,Jalen Hurts,1.808,2.37,demo play
1098,14898,Lamar Jackson,3.456,0.37,demo play
1099,14899,Justin Herbert,0.575,-9.71,demo play
1100,14900,Jalen Hurts,0.407,12.6,demo play
1101,14901,Jalen Hurts,2.942,2.12,demo play
1102,14902,Joe Burrow,0.063,2.11,demo play
1103,14903,Josh Allen,2.752,2.14,demo play
1104,14904,Tua Tagovailoa,1.608,11.69,demo play
1105,14905,Kirk Cousins,1.089,10.26,demo play
1106,14906,Jalen Hurts,-1.107,-7.86,demo play
1107,14907,Jalen Hurts,0.685,2.09,demo play
1108,14908,Joe Burrow,2.184,0.92,demo play
1109,14909,Justin Herbert,3.758,3.39,demo play
1110,14910,Tua Tagovailoa,3.143,-8.06,demo play
1111,14911,Joe Burrow,0.995,0.07,demo play
1112,14912,Trevor Lawrence,3.921,5.32,demo play
1113,14913,Jalen Hurts,-1.654,-3.09,demo play
1114,14914,Aaron Rodgers,0.04,3.13,demo play
1115,14915,Patrick Mahomes,0.205,4.85,demo play
1116,14916,Kenny Pickett,2.976,-1.54,demo play
1117,14917,Jalen Hurts,-0.797,0.41,demo play
1118,14918,Tua Tagovailoa,2.848,2.61,demo play
1119,14919,Lamar Jackson,1.682,0.09,demo play
1120,14920,Lamar Jackson,1.141,4.76,demo play
1121,14921,Kenny Pickett,-0.813,3.3,demo play
1122,14922,Josh Allen,0.209,-5.17,demo play
1123,14923,Justin Herbert,0.935,-3.17,demo play
1124,14924,Jalen Hurts,2.259,0.32,demo play
1125,14925,Patrick Mahomes,0.143,3.8,demo play
1126,14926,Kenny Pickett,0.95,-2.73,demo play
1127,14927,Jalen Hurts,-1.796,-0.51,demo play
1128,14928,Trevor Lawrence,0.488,5.31,demo play
1129,14929,Kenny Pickett,0.288,1.92,demo play
1130,14930,Josh Allen,0.714,-11.06,demo play
1131,14931,Patrick Mahomes,0.464,2.35,demo play
1132,14932,Josh Allen,-0.286,3.26,demo play
1133,14933,Tua Tagovailoa,-0.75,-1.62,demo play
1134,14934,Patrick Mahomes,-0.178,0.5,demo play
1135,14935,Tua Tagovailoa,3.056,3.74,demo play
1136,14936,Jalen Hurts,3.098,2.66,demo play
1137,14937,Josh Allen,2.228,-4.01,demo play
1138,14938,Joe Burrow,-0.999,6.9,demo play
1139,14939,Kirk Cousins,-0.439,-6.72,demo play
1140,14940,Trevor Lawrence,-0.032,6.05,demo play
1141,14941,Kenny Pickett,0.362,2.36,demo play
1142,14942,Kenny Pickett,1.409,-3.86,demo play
1143,14943,Trevor Lawrence,3.948,-0.43,demo play
1144,14944,Kenny Pickett,-1.147,2.2,demo play
1145,14945,Kenny Pickett,-1.89,-3.01,demo play
1146,14946,Kirk Cousins,1.155,-2.93,demo play
1147,14947,Joe Burrow,1.706,-2.49,demo play
1148,14948,Lamar Jackson,1.987,-0.27,demo play
1149,14949,Patrick Mahomes,0.558,-4.33,demo play
1150,14950,Kenny Pickett,-0.523,3.46,demo play
1151,14951,Aaron Rodgers,0.507,-2.15,demo play
1152,14952,Trevor Lawrence,2.421,-7.81,demo play
1153,14953,Kirk Cousins,2.961,7.2,demo play
1154,14954,Kirk Cousins,2.006,-1.73,demo play
1155,14955,Josh Allen,1.247,-3.59,demo play
1156,14956,Jalen Hurts,-1.848,9.91,demo play
1157,14957,Patrick Mahomes,1.606,2.16,demo play
1158,14958,Patrick Mahomes,1.897,-1.0,demo play
1159,14959,Jalen Hurts,-0.268,3.11,demo play
1160,14960,Jalen Hurts,-2.386,5.09,demo play
1161,14961,Joe Burrow,1.69,-7.07,demo play
1162,14962,Tua Tagovailoa,1.967,5.16,demo play
1163,14963,Josh Allen,2.539,2.07,demo play
1164,14964,Patrick Mahomes,-2.612,-4.75,demo play
1165,14965,Trevor Lawrence,1.231,6.44,demo play
1166,14966,Josh Allen,0.387,5.29,demo play
1167,14967,Trevor Lawrence,1.359,1.02,demo play
1168,14968,Justin Herbert,0.375,2.64,demo play
1169,14969,Josh Allen,-1.599,0.44,demo play
1170,14970,Patrick Mahomes,0.565,4.12,demo play
1171,14971,Jalen Hurts,-1.182,9.97,demo play
1172,14972,Kenny Pickett,-0.422,-2.71,demo play
1173,14973,Josh Allen,-0.233,0.99,demo play
1174,14974,Joe Burrow,-1.51,-3.11,demo play
1175,14975,Jalen Hurts,-0.138,1.8,demo play
1176,14976,Jalen Hurts,-0.03,1.26,demo play
1177,14977,Aaron Rodgers,0.556,13.8,demo play
1178,14978,Tua Tagovailoa,4.008,1.94,demo play
1179,14979,Trevor Lawrence,0.564,-2.13,demo play
1180,14980,Kirk Cousins,1.308,3.13,demo play
1181,14981,Tua Tagovailoa,1.926,-6.93,demo play
1182,14982,Josh Allen,3.142,1.84,demo play
1183,14983,Lamar Jackson,2.322,5.68,demo play
1184,14984,Kenny Pickett,-0.595,-3.96,demo play
1185,14985,Josh Allen,0.778,1.34,demo play
1186,14986,Aaron Rodgers,0.289,3.94,demo play
1187,14987,Aaron Rodgers,3.346,-19.57,demo play
1188,14988,Aaron Rodgers,0.407,6.35,demo play
1189,14989,Jalen Hurts,-0.795,3.02,demo play
1190,14990,Patrick Mahomes,-2.548,-3.83,demo play
1191,14991,Patrick Mahomes,-0.016,-2.01,demo play
1192,14992,Trevor Lawrence,2.047,14.4,demo play
1193,14993,Tua Tagovailoa,1.39,-1.4,demo play
1194,14994,Kirk Cousins,2.833,-6.92,demo play
1195,14995,Tua Tagovailoa,3.077,-4.0,demo play
1196,14996,Josh Allen,1.954,0.32,demo play
1197,14997,Kenny Pickett,-1.154,8.14,demo play
1198,14998,Trevor Lawrence,2.131,7.49,demo play
1199,14999,Joe Burrow,0.525,4.05,demo play
1000,15000,Patrick Mahomes,0.069,11.82,demo play
1001,15001,Kenny Pickett,1.019,-4.58,demo play
1002,15002,Aaron Rodgers,-0.307,5.5,demo play
1003,15003,Lamar Jackson,1.548,-2.54,demo play
1004,15004,Tua Tagovailoa,2.381,-5.93,demo play
1005,15005,Jalen Hurts,0.929,9.05,demo play
1006,15006,Tua Tagovailoa,2.332,-10.24,demo play
1007,15007,Jalen Hurts,1.085,12.5,demo play
1008,15008,Kirk Cousins,1.04,0.85,demo play
1009,15009,Kenny Pickett,-2.12,-2.34,demo play
1010,15010,Justin Herbert,0.141,-2.32,demo play
1011,15011,Patrick Mahomes,1.009,3.24,demo play
1012,15012,Kirk Cousins,-0.185,1.14,demo play
1013,15013,Joe Burrow,0.192,-9.54,demo play
1014,15014,Tua Tagovailoa,2.407,-1.92,demo play
1015,15015,Patrick Mahomes,-1.095,8.5,demo play
1016,15016,Josh Allen,0.218,-0.63,demo play
1017,15017,Jalen Hurts,0.99,-0.57,demo play
1018,15018,Trevor Lawrence,0.911,6.38,demo play
1019,15019,Patrick Mahomes,0.941,-5.42,demo play
1020,15020,Josh Allen,1.195,-2.41,demo play
1021,15021,Kirk Cousins,1.406,-5.38,demo play
1022,15022,Lamar Jackson,0.941,-2.95,demo play
1023,15023,Kenny Pickett,-0.886,8.19,demo play
1024,15024,Aaron Rodgers,-1.142,0.2,demo play
1025,15025,Tua Tagovailoa,3.445,-3.58,demo play
1026,15026,Tua Tagovailoa,0.595,5.7,demo play
1027,15027,Justin Herbert,2.201,4.87,demo play
1028,15028,Joe Burrow,3.839,-2.78,demo play
1029,15029,Kirk Cousins,1.03,-3.25,demo play
1030,15030,Kenny Pickett,-1.166,-4.33,demo play
1031,15031,Patrick Mahomes,-0.566,4.52,demo play
1032,15032,Jalen Hurts,-1.332,-12.45,demo play
1033,15033,Trevor Lawrence,2.808,1.4,demo play
1034,15034,Justin Herbert,2.797,0.72,demo play
1035,15035,Lamar Jackson,0.998,-2.95,demo play
1036,15036,Tua Tagovailoa,2.245,-5.32,demo play
1037,15037,Lamar Jackson,2.958,3.64,demo play
1038,15038,Aaron Rodgers,1.598,0.97,demo play
1039,15039,Kenny Pickett,0.479,1.21,demo play
1040,15040,Patrick Mahomes,0.507,3.34,demo play
1041,15041,Justin Herbert,0.7,1.63,demo play
1042,15042,Trevor Lawrence,1.89,-3.45,demo play
1043,15043,Justin Herbert,1.062,-0.4,demo play
1044,15044,Josh Allen,-0.425,-0.62,demo play
1045,15045,Trevor Lawrence,2.982,2.09,demo play
1046,15046,Kenny Pickett,-0.601,0.29,demo play
1047,15047,Aaron Rodgers,0.498,-2.78,demo play
1048,15048,Josh Allen,2.307,3.28,demo play
1049,15049,Trevor Lawrence,-0.652,2.74,demo play
1050,15050,Joe Burrow,1.803,0.53,demo play
1051,15051,Kirk Cousins,-1.426,-2.51,demo play
1052,15052,Justin Herbert,1.389,-4.3,demo play
1053,15053,Trevor Lawrence,2.481,-3.94,demo play
1054,15054,Jalen Hurts,0.337,-5.01,demo play
1055,15055,Trevor Lawrence,-0.697,3.49,demo play
1056,15056,Justin Herbert,2.0,0.89,demo play
1057,15057,Aaron Rodgers,-0.565,-0.33,demo play
1058,15058,Joe Burrow,0.281,2.05,demo play
1059,15059,Kenny Pickett,-0.03,-0.82,demo play
1060,15060,Kenny Pickett,-1.618,-0.97,demo play
1061,15061,Justin Herbert,1.151,-0.46,demo play
1062,15062,Trevor Lawrence,0.904,-1.39,demo play
1063,15063,Lamar Jackson,1.275,-10.47,demo play
1064,15064,Aaron Rodgers,-0.396,3.8,demo play
1065,15065,Lamar Jackson,1.133,-0.29,demo play
1066,15066,Kenny Pickett,0.247,-3.78,demo play
1067,15067,Josh Allen,-1.169,-0.36,demo play
1068,15068,Kenny Pickett,0.673,2.98,demo play
1069,15069,Aaron Rodgers,0.766,-3.0,demo play
1070,15070,Lamar Jackson,1.753,-5.21,demo play
1071,15071,Kirk Cousins,1.512,7.38,demo play
1072,15072,Patrick Mahomes,1.969,-4.02,demo play
1073,15073,Kirk Cousins,1.442,8.9,demo play
1074,15074,Justin Herbert,2.863,3.04,demo play
1075,15075,Josh Allen,-0.275,-0.33,demo play
1076,15076,Joe Burrow,1.132,-6.65,demo play
1077,15077,Justin Herbert,-2.424,-2.08,demo play
1078,15078,Trevor Lawrence,1.074,6.13,demo play
1079,15079,Patrick Mahomes,0.282,-7.07,demo play
1080,15080,Justin Herbert,1.401,2.4,demo play
1081,15081,Josh Allen,-0.636,3.36,demo play
1082,15082,Trevor Lawrence,0.313,-3.9,demo play
1083,15083,Justin Herbert,-1.506,-5.04,demo play
1084,15084,Lamar Jackson,1.797,-3.14,demo play
1085,15085,Justin Herbert,2.717,-2.55,demo play
1086,15086,Joe Burrow,1.543,-1.92,demo play
1087,15087,Kirk Cousins,1.768,-8.1,demo play
1088,15088,Josh Allen,-0.566,-1.7,demo play
1089,15089,Justin Herbert,1.085,-2.69,demo play
1090,15090,Lamar Jackson,1.191,-0.29,demo play
1091,15091,Joe Burrow,2.027,2.65,demo play
1092,15092,Josh Allen,-0.96,3.96,demo play
1093,15093,Justin Herbert,1.034,-0.04,demo play
1094,15094,Kirk Cousins,1.077,-5.5,demo play
1095,15095,Patrick Mahomes,0.79,4.81,demo play
1096,15096,Tua Tagovailoa,3.355,-0.21,demo play
1097,15097,Aaron Rodgers,2.062,-3.94,demo play
1098,15098,Lamar Jackson,1.395,-0.02,demo play
1099,15099,Patrick Mahomes,0.006,2.15,demo play
1100,15100,Kirk Cousins,0.279,-0.71,demo play
1101,15101,Lamar Jackson,0.868,-4.74,demo play
1102,15102,Kenny Pickett,0.31,7.11,demo play
1103,15103,Jalen Hurts,1.289,-3.61,demo play
1104,15104,Patrick Mahomes,0.43,-10.41,demo play
1105,15105,Joe Burrow,1.4,-7.01,demo play
1106,15106,Lamar Jackson,2.539,3.0,demo play
1107,15107,Jalen Hurts,0.0,4.36,demo play
1108,15108,Aaron Rodgers,-1.137,-4.33,demo play
1109,15109,Justin Herbert,3.46,-2.86,demo play
1110,15110,Patrick Mahomes,-1.573,2.66,demo play
1111,15111,Lamar Jackson,-0.542,5.08,demo play
1112,15112,Josh Allen,-0.661,7.55,demo play
1113,15113,Kenny Pickett,1.024,-7.6,demo play
1114,15114,Joe Burrow,1.046,1.62,demo play
1115,15115,Aaron Rodgers,0.207,0.01,demo play
1116,15116,Kenny Pickett,-1.052,-2.27,demo play
1117,15117,Patrick Mahomes,0.966,-0.13,demo play
1118,15118,Josh Allen,1.396,-5.22,demo play
1119,15119,Patrick Mahomes,-0.043,5.36,demo play
1120,15120,Joe Burrow,2.5,1.49,demo play
1121,15121,Aaron Rodgers,1.549,4.55,demo play
1122,15122,Trevor Lawrence,0.782,-0.12,demo play
1123,15123,Justin Herbert,2.109,-5.73,demo play
1124,15124,Lamar Jackson,1.091,0.86,demo play
1125,15125,Justin Herbert,1.707,-2.49,demo play
1126,15126,Kirk Cousins,-0.187,1.3,demo play
1127,15127,Aaron Rodgers,1.265,-0.52,demo play
1128,15128,Kenny Pickett,-0.666,-6.59,demo play
1129,15129,Justin Herbert,0.198,3.56,demo play
1130,15130,Tua Tagovailoa,3.079,1.44,demo play
1131,15131,Kirk Cousins,0.518,7.47,demo play
1132,15132,Tua Tagovailoa,0.355,-2.17,demo play
1133,15133,Aaron Rodgers,-1.056,4.43,demo play
1134,15134,Kenny Pickett,0.042,8.22,demo play
1135,15135,Jalen Hurts,-0.439,1.06,demo play
1136,15136,Lamar Jackson,1.381,3.5,demo play
1137,15137,Kirk Cousins,-0.817,2.31,demo play
1138,15138,Lamar Jackson,1.076,2.08,demo play
1139,15139,Tua Tagovailoa,1.818,4.49,demo play
1140,15140,Justin Herbert,0.225,3.19,demo play
1141,15141,Kenny Pickett,1.298,-2.59,demo play
1142,15142,Justin Herbert,0.535,1.6,demo play
1143,15143,Tua Tagovailoa,2.642,-1.84,demo play
1144,15144,Tua Tagovailoa,2.884,-3.18,demo play
1145,15145,Trevor Lawrence,2.645,2.88,demo play
1146,15146,Patrick Mahomes,0.935,8.61,demo play
1147,15147,Aaron Rodgers,0.07,0.04,demo play
